RecordID_1	RecordID_2	Record1_Len	Record2_Len	MaxJaccardContain
czcA	group_216	3186	3159	0.009907318632150847
group_6377	rIO1	840	876	0.009876543209876543
group_1657	group_1672	435	435	0.009876543209876543
group_12249	group_7497	1275	1245	0.009876543209876543
group_11002	group_11480	840	1761	0.009876543209876543
group_9594	rpfG	1500	1449	0.009866102889358703
group_14007	group_6817	600	537	0.009861932938856016
group_2137	group_9787	1557	1554	0.00984251968503937
group_10135	group_12008	951	843	0.00984009840098401
group_5141	group_10366	1149	1182	0.009830205540661306
group_14722	bdlA	1617	1455	0.009824561403508772
group_2149	group_777	1557	2247	0.009823182711198428
group_259	group_285	3015	2883	0.00981423063441991
group_7242	group_5133	1152	1152	0.00980392156862745
group_3984	group_4061	240	234	0.00980392156862745
group_1636	group_1642	438	438	0.00980392156862745
group_11155	group_10081	1236	849	0.009768009768009768
group_19	group_38	10323	7305	0.009759450171821307
group_13629	group_7920	651	645	0.00975609756097561
group_5087	group_5052	1158	1164	0.00975177304964539
group_3541	group_12041	1320	750	0.009722222222222222
group_7298	group_7323	957	957	0.009708737864077669
yfmG	group_5033	1164	1167	0.009700176366843033
group_4029	group_3970	237	243	0.00966183574879227
group_12591	group_9522	909	858	0.00966183574879227
ybjT	group_12816	756	756	0.009641873278236915
group_2525	group_14418	1482	2067	0.009641873278236915
group_11860	glnQ~~~ehuA	756	771	0.009641873278236915
group_5470	group_5431	1071	1083	0.009606147934678195
group_10423	group_2506	1785	1488	0.009602194787379973
group_9385	catE	864	942	0.009592326139088728
group_5658	group_208	2016	3177	0.009566968781470292
group_4953	group_4863	1182	1188	0.009548611111111112
group_566	group_11848	2439	2451	0.009547530095475302
group_108	group_208	4122	3177	0.009532888465204958
group_1358	group_4010	459	240	0.009523809523809525
group_13966	group_4666	1188	1200	0.009499136442141624
group_12236	group_14581	978	990	0.00949367088607595
group_2386	group_2285	1506	1527	0.009485094850948509
group_886	group_10764	2145	2244	0.009456264775413711
group_15205	group_13041	1194	1203	0.009450171821305841
group_11365	group_11474	774	771	0.009446693657219974
group_861	group_880	2160	2148	0.009442870632672332
group_6530	nikD	984	1851	0.009433962264150943
group_6530	group_8958	984	1884	0.009433962264150943
group_6443	group_13593	987	984	0.009433962264150943
group_2261	group_9238	1530	1515	0.009427609427609427
group_85	group_15652	561	570	0.009416195856873822
group_7697	group_11388	1986	774	0.009408602150537635
group_6382	tctC~~~lacI	990	987	0.009404388714733543
group_866	group_804	2157	2217	0.009402914903620122
group_3970	group_3973	243	243	0.009389671361502348
group_7336	group_7328	1524	1578	0.009370816599732263
group_2590	group_2875	1470	1419	0.009359251259899209
group_13027	group_8919	885	885	0.00935672514619883
group_14696	group_273	2976	2916	0.009355509355509356
group_7170	group_11542	1254	1206	0.00935374149659864
traI	group_11970	1848	1872	0.00935093509350935
group_1028	group_1029	2064	2064	0.009341199606686333
group_5224	group_7777	1005	996	0.009316770186335404
group_4528	group_4538	1212	1212	0.009306260575296108
group_14380	group_11133	786	783	0.009296148738379814
group_12436	group_11920	3366	3372	0.009292565947242206
group_5003	group_13437	1170	1107	0.009285051067780872
group_11013	group_11725	786	858	0.009259259259259259
group_4327	group_4347	1224	1224	0.009212730318257957
group_8557	group_8034	900	921	0.009195402298850575
group_8510	group_6280	900	900	0.009195402298850575
group_13508	group_8034	900	921	0.009195402298850575
group_9144	group_1253	1992	1881	0.009184224743381956
group_8333	group_15541	357	591	0.009174311926605505
group_14171	group_10635	828	795	0.009150326797385621
group_2657	group_2660	1455	1455	0.009122807017543859
group_5943	group_9725	1017	1023	0.00911854103343465
group_3965	group_11031	1263	1239	0.009098428453267164
group_8043	group_8197	918	912	0.009070294784580499
group_1493	group_1207	1755	471	0.009070294784580499
gsiA~~~dppD	nikD	1023	1851	0.00906344410876133
group_8204	group_13414	582	960	0.009057971014492754
group_16028	group_15596	633	582	0.009057971014492754
glnQ	group_9800	1818	804	0.00904392764857881
group_3239	group_3243	1359	1359	0.009029345372460496
group_2062	group_5382	1581	1584	0.009026434558349452
group_12665	group_909	2148	2136	0.009021842355175688
group_8821	group_214	3144	3156	0.00899165061014772
group_8010	group_8021	921	921	0.008978675645342313
group_7966	group_55	6078	6114	0.008928571428571428
group_13152	rstA	702	702	0.008928571428571428
group_11701	group_13226	765	702	0.008928571428571428
group_11656	group_3949	1266	1266	0.00889967637540453
group_14497	yciW	480	561	0.008888888888888889
group_1106	group_13624	480	480	0.008888888888888889
group_11708	group_9164	933	972	0.008859357696566999
group_7425	group_1029	2070	2064	0.008849557522123894
group_2526	group_2536	369	369	0.008849557522123894
group_13404	group_5747	2634	2646	0.008832565284178187
group_14722	group_6603	1617	1917	0.008821676118462508
group_14722	group_15212	1617	1971	0.008821676118462508
group_15505	group_12441	597	612	0.008818342151675485
group_697	group_2215	510	486	0.008771929824561403
group_4993	group_15061	1173	1173	0.008748906386701663
group_7481	group_7435	945	948	0.008743169398907104
group_4976	group_8446	1176	1179	0.008726003490401396
group_7399	group_6362	951	993	0.008686210640608035
pobA	group_5485	1068	1068	0.008670520231213872
group_7359	group_9015	954	954	0.008658008658008658
group_7344	group_5005	954	1170	0.008658008658008658
group_5394	group_5473	1086	1071	0.008645533141210375
group_532	group_537	2463	2460	0.008641975308641974
group_7691	group_7658	612	609	0.008635578583765112
group_15423	group_12171	609	609	0.008635578583765112
group_15195	group_10019	1188	1188	0.008635578583765112
group_12656	group_8548	726	726	0.008620689655172414
pepE	group_4783	1191	1191	0.008613264427217916
group_7200	group_9823	960	960	0.008602150537634409
group_14974	group_15290	1857	1554	0.008558262014483212
group_9687	mazZ	849	1236	0.008547008547008548
group_7124	group_8343	966	966	0.008547008547008548
group_7096	group_5651	966	1050	0.008547008547008548
group_5780	group_8335	1029	966	0.008547008547008548
group_3566	group_14224	1317	1317	0.008547008547008548
group_16063	group_9687	900	849	0.008547008547008548
group_1493	group_9687	1755	849	0.008547008547008548
group_1493	group_5431	1755	1083	0.008547008547008548
group_11806	group_7096	990	966	0.008547008547008548
group_6969	group_7653	969	1020	0.008519701810436636
ldcC	group_11136	2262	2265	0.008512544802867384
group_6937	group_14934	972	993	0.008492569002123142
group_6885	group_6912	972	972	0.008492569002123142
group_13408	group_12	3447	12393	0.008486976880304361
group_4552	group_4479	1209	1215	0.008481764206955046
group_14931	group_14150	738	771	0.00847457627118644
group_11157	group_7966	6054	6078	0.00846613545816733
group_15350	group_10363	621	2622	0.008460236886632826
group_14671	group_15355	708	621	0.008460236886632826
group_13806	group_15355	642	621	0.008460236886632826
group_3446	group_3384	1332	1341	0.008448540706605223
group_546	group_790	519	504	0.008438818565400843
group_1493	group_12270	1755	741	0.008438818565400843
group_13048	group_9085	978	1005	0.008438818565400843
group_11591	group_3719	267	267	0.008438818565400843
group_14577	group_15322	627	624	0.008417508417508417
group_8132	group_8128	2694	1815	0.008412787436904094
sGA1	group_1359	1821	1821	0.008375209380234505
group_7573	group_10955	942	627	0.008375209380234505
caiA	group_4303	1224	1227	0.008375209380234505
group_13273	group_13789	1584	1701	0.008365508365508366
group_9568	group_2685	630	1452	0.008333333333333333
group_7499	group_13772	804	750	0.008333333333333333
group_5294	group_5252	1110	1119	0.008333333333333333
group_13342	group_16208	534	150	0.008333333333333333
group_11876	group_7964	630	726	0.008333333333333333
group_11236	group_6295	990	996	0.008333333333333333
group_12212	glnQ~~~ehuA	753	771	0.008298755186721992
group_7308	group_15122	957	633	0.008291873963515755
group_16028	group_16338	633	873	0.008291873963515755
group_15042	group_14730	633	645	0.008291873963515755
group_15204	ybhN	1041	996	0.008281573498964804
group_9814	group_11388	756	774	0.008264462809917356
group_5259	group_5093	1119	1158	0.008264462809917356
group_2183	group_2191	393	393	0.008264462809917356
group_14696	group_269	2976	2934	0.008264462809917356
group_7035	vexE	1983	1974	0.00823045267489712
group_531	group_537	2463	2460	0.00823045267489712
group_11793	group_8490	759	759	0.00823045267489712
group_7605	aguA	1125	1125	0.00821917808219178
group_8976	group_13658	882	1596	0.008215962441314555
group_6113	group_6152	1005	1005	0.008205128205128205
group_6892	group_10878	1494	1527	0.00819672131147541
group_4056	group_15043	1251	1263	0.00819000819000819
group_57	group_55	6015	6114	0.008187134502923977
group_5212	group_3965	1131	1263	0.008174386920980926
group_10147	group_14807	642	642	0.008169934640522876
group_2983	group_3147	1401	1377	0.008166295471417966
group_8841	mutY	888	1089	0.008158508158508158
group_8496	group_8630	888	897	0.008158508158508158
pdxI	group_11483	1011	1011	0.00815494393476045
paoD	group_5910	1014	1020	0.008130081300813009
group_2386	group_2388	1506	1506	0.008130081300813009
group_1890	piuB	1629	1629	0.008130081300813009
group_14663	group_14529	645	651	0.008130081300813009
dppD~~~oppD	nikD	1014	1851	0.008130081300813009
group_3075	hcnB~~~fadH2	1386	1389	0.008112094395280236
hisJ	group_15232	1017	1017	0.008105369807497468
group_5943	group_6752	1017	1017	0.008105369807497468
dppB	group_5958	1017	1017	0.008105369807497468
group_8577	group_8604	897	897	0.008073817762399077
group_7227	dmlR~~~lysR	960	897	0.008073817762399077
group_11362	rovC	774	798	0.008064516129032258
group_11356	mazZ	774	1236	0.008064516129032258
group_11356	group_16063	774	900	0.008064516129032258
group_10437	group_2337	1548	1518	0.008064516129032258
group_8600	atuA	1377	1023	0.008056394763343404
group_12694	thuA	651	651	0.008051529790660225
group_13487	group_15201	1770	1773	0.008045977011494253
group_5138	group_5145	1149	1149	0.00804289544235925
group_7697	yclP	1986	777	0.008032128514056224
group_2302	group_7196	1524	1524	0.008032128514056224
group_11315	group_14861	777	798	0.008032128514056224
group_8454	group_13092	903	969	0.008018327605956471
group_8420	group_8451	903	903	0.008018327605956471
group_5780	group_5561	1029	1146	0.008008008008008008
group_1770	group_1794	1662	1656	0.007995079950799507
group_11067	group_6259	2658	2733	0.007990867579908675
group_396	gbsR	531	531	0.007984031936127744
group_719	group_717	2289	2292	0.00796812749003984
group_14753	group_8308	909	909	0.007963594994311717
group_2	group_4	15672	13473	0.007961901927226728
ygiQ	group_1202	1914	1914	0.007961783439490446
group_57	group_5620	6015	3552	0.007950028392958546
group_3576	group_13330	282	291	0.007936507936507936
traI	group_1393	1848	1797	0.00792303338992643
group_6248	betI	663	741	0.007898894154818325
group_8163	group_358	540	537	0.007889546351084813
group_2185	group_7567	1551	1551	0.007889546351084813
merR	group_14229	411	942	0.007874015748031496
group_8023	group_7898	921	927	0.007856341189674524
group_8001	group_15227	921	921	0.007856341189674524
group_1373	group_8958	1812	1884	0.007856341189674524
group_12219	group_7428	1176	1194	0.007853403141361256
trbD	group_11254	285	285	0.00784313725490196
group_3530	group_13973	285	333	0.00784313725490196
btuD~~~livM	glnQ	1830	1818	0.007829977628635347
group_6691	group_7295	669	669	0.00782472613458529
group_531	group_533	2463	2463	0.007809288943690916
group_13033	group_10185	1695	1734	0.007807807807807808
group_8196	group_5542	1056	1056	0.007797270955165692
group_7806	group_15747	930	984	0.0077777777777777776
group_4841	opdE	1188	1224	0.007772020725388601
group_4841	group_4357	1188	1224	0.007772020725388601
group_14512	group_3579	1326	1317	0.00777000777000777
group_6564	tviD	2487	2490	0.007733007733007733
group_9558	group_6699	855	678	0.007716049382716049
group_331	group_319	2754	2793	0.007709251101321586
group_219	group_5659	3144	3144	0.007707129094412331
group_1822	group_2040	1650	1590	0.007692307692307693
group_3458	group_3460	1332	1332	0.007680491551459293
group_3459	group_1065	291	2031	0.007662835249042145
group_3453	group_3459	291	291	0.007662835249042145
group_5901	mazZ	684	1236	0.00764525993883792
group_3342	group_3388	1344	1341	0.007627765064836003
group_7450	group_7454	948	948	0.007625272331154684
group_5443	group_5430	1080	1083	0.007619047619047619
group_5443	group_13205	1080	1083	0.007619047619047619
group_5441	group_5453	1080	1080	0.007619047619047619
group_5416	group_5441	1083	1080	0.007619047619047619
group_5394	group_5449	1086	1080	0.007619047619047619
group_5081	group_5453	1158	1080	0.007619047619047619
group_140	group_8705	555	555	0.007619047619047619
group_7395	group_7402	951	951	0.00760043431053203
group_311	group_319	2817	2793	0.00760043431053203
group_2544	group_2549	1479	1479	0.00759144237405107
group_12866	traG~~~virD4	2010	2007	0.007587253414264037
group_869	group_891	2154	2142	0.007575757575757576
group_13501	czcR	690	774	0.007575757575757576
ccoS	group_14415	162	174	0.007575757575757576
group_12896	group_188	3204	3267	0.007561436672967864
group_10110	group_9540	825	855	0.007547169811320755
group_1914	group_9404	1623	1653	0.007532956685499058
yafY	group_6056	960	1011	0.007526881720430108
group_15968	yafY	1023	960	0.007526881720430108
group_4283	group_4303	1227	1227	0.007518796992481203
group_7174	group_6611	963	984	0.007502679528403001
group_14496	group_9996	831	834	0.00749063670411985
group_12963	group_89	3567	4614	0.007482014388489209
group_7037	group_7107	966	966	0.007478632478632479
group_10623	lacI~~~tctC	975	966	0.007478632478632479
group_842	group_13288	2178	2172	0.007469654528478058
group_9957	group_7163	834	963	0.007462686567164179
group_1536	group_1710	444	432	0.007462686567164179
group_10980	group_9989	834	834	0.007462686567164179
group_9702	group_13206	846	702	0.00744047619047619
group_13043	group_13207	705	702	0.00744047619047619
group_9849	group_7581	840	942	0.007407407407407408
group_6795	group_6820	975	975	0.007407407407407408
group_11002	gsiA	840	1035	0.007407407407407408
group_11002	group_9813	840	996	0.007407407407407408
paoC	group_10973	2202	2262	0.007366482504604052
group_10202	group_285	2895	2883	0.007360672975814932
group_9975	group_11729	846	906	0.007352941176470588
group_1536	group_1638	444	438	0.007352941176470588
group_319	group_332	2793	2754	0.007342143906020558
group_6530	group_7018	984	1599	0.007337526205450734
group_2273	group_2185	1530	1551	0.007333333333333333
group_3320	group_3248	303	309	0.007326007326007326
group_3310	group_2804	303	345	0.007326007326007326
group_11075	group_15208	714	714	0.007309941520467836
group_9910	group_9635	909	852	0.0072992700729927005
group_5720	group_8757	441	456	0.0072992700729927005
group_15737	group_495	1815	2484	0.007282913165266107
entE	group_9382	1689	1680	0.007272727272727273
group_8977	group_8017	882	720	0.007246376811594203
group_5207	group_5211	1134	1134	0.007246376811594203
group_3908	group_3912	1272	1272	0.007246376811594203
group_2935	group_2233	1410	1539	0.007246376811594203
group_1537	group_1560	444	444	0.007246376811594203
group_12781	group_12824	720	720	0.007246376811594203
group_12423	group_202	3231	3204	0.007246376811594203
group_12371	group_12838	738	720	0.007246376811594203
group_648	group_14765	2385	2427	0.007218683651804671
ttcA	group_5189	1140	1140	0.007207207207207207
group_9804	group_5184	1149	1140	0.007207207207207207
group_5024	group_5184	1167	1140	0.007207207207207207
group_2876	group_12075	1419	1422	0.007199424046076314
group_10804	group_16271	1716	1698	0.007194244604316547
group_11520	group_12693	1197	726	0.007183908045977011
group_757	group_1644	2265	1701	0.00718132854578097
group_6039	group_3242	312	309	0.007168458781362007
group_3216	group_3254	312	309	0.007168458781362007
group_12481	group_12592	732	729	0.00715307582260372
group_6708	group_8022	1149	1188	0.0071492403932082215
group_5146	group_15055	1149	1176	0.0071492403932082215
group_10879	group_5148	1218	1149	0.0071492403932082215
group_8284	group_14101	468	450	0.007142857142857143
group_12481	group_12256	732	741	0.007122507122507123
group_12288	group_12522	741	732	0.007122507122507123
group_5450	group_10804	1764	1716	0.0071174377224199285
dppD~~~oppD	group_9052	1014	1635	0.007113821138211382
dppD~~~oppD	group_1830	1014	1647	0.007113821138211382
livG~~~lptB	group_12459	789	735	0.0070921985815602835
group_9272	kdtA	1299	1329	0.0070921985815602835
group_5545	group_3212	312	312	0.0070921985815602835
group_5085	group_4998	1158	1173	0.0070921985815602835
tssF	tssG	1767	1020	0.007070707070707071
group_12395	group_16340	738	738	0.007062146892655367
group_12366	group_14186	738	738	0.007062146892655367
group_12347	group_12379	738	738	0.007062146892655367
group_11149	group_5692	2583	2601	0.007050528789659225
gsiA~~~dppD	group_7018	1023	1599	0.007049345417925478
group_12307	group_3388	741	1341	0.007032348804500703
group_11860	group_12272	756	741	0.007032348804500703
group_1968	group_2021	1608	1596	0.0070242656449553
group_8939	group_10179	885	885	0.007017543859649123
group_5005	group_3131	1170	1380	0.007017543859649123
group_3175	mazZ	315	1236	0.007017543859649123
eAL	group_6809	1857	1740	0.007017543859649123
group_8958	oppF	1884	1887	0.007011866235167206
group_9732	group_10009	1599	1623	0.007010834926704908
group_8203	gatA	1599	1614	0.007010834926704908
group_8289	group_5806	1029	1029	0.007007007007007007
group_5802	group_10727	1029	1032	0.007007007007007007
group_7058	group_7292	786	744	0.0070028011204481795
group_14908	group_14054	1173	1197	0.00699912510936133
group_8496	group_8493	888	915	0.006993006993006993
group_8822	group_15055	1194	1176	0.006980802792321117
group_8143	group_8126	747	792	0.00697350069735007
group_8143	group_16042	747	933	0.00697350069735007
group_12631	group_8143	993	747	0.00697350069735007
group_11620	group_12145	765	747	0.00697350069735007
group_5701	trbB	1038	1068	0.006944444444444444
group_13589	group_13705	462	522	0.006944444444444444
group_8417	group_11683	903	897	0.006920415224913495
group_7649	group_8647	939	897	0.006920415224913495
ntrC	group_8131	1509	1332	0.0069124423963133645
group_10714	group_3458	1332	1332	0.0069124423963133645
group_4840	group_2	1188	15672	0.0069084628670120895
group_1496	group_14052	1752	1623	0.006905210295040804
group_10009	group_1496	1623	1752	0.006905210295040804
oprJ	group_16207	1539	1479	0.006901311249137336
group_7806	group_16063	930	900	0.006896551724137931
group_3415	group_3022	1335	1395	0.006896551724137931
group_16063	group_15747	900	984	0.006896551724137931
group_12831	group_8408	465	1995	0.006896551724137931
group_1269	group_12701	465	465	0.006896551724137931
cirA	group_476	2742	2496	0.006893755068937551
batB	group_6923	1275	1191	0.0068906115417743325
group_9814	yclP	756	777	0.006887052341597796
group_9814	group_9812	756	891	0.006887052341597796
group_9814	group_7697	756	1986	0.006887052341597796
group_9814	group_10444	756	780	0.006887052341597796
group_6943	group_9896	804	756	0.006887052341597796
group_2525	parB	1482	2037	0.006887052341597796
group_11807	group_11846	759	759	0.006858710562414266
group_11782	group_11829	759	759	0.006858710562414266
group_9052	group_1835	1635	1644	0.00685785536159601
group_231	group_14830	3096	4053	0.00684931506849315
group_9574	group_2475	2085	1491	0.006844626967830253
group_8132	group_5560	2694	1053	0.006842619745845552
group_4619	group_14848	1203	1200	0.006837606837606838
group_4564	group_4574	1209	1209	0.006785411365564037
group_11551	acfC	768	786	0.006775067750677507
purC	group_10386	882	813	0.006756756756756757
group_11971	group_8037	771	771	0.006747638326585695
ybbA	group_8023	993	921	0.006734006734006734
group_9469	group_16333	879	327	0.006734006734006734
group_3053	mazZ	327	1236	0.006734006734006734
group_3053	group_16063	327	900	0.006734006734006734
group_1373	oppD	1812	1071	0.0067243035542747355
group_11388	yclP	774	777	0.006720430107526882
pelB	group_3991	1221	1260	0.006717044500419815
group_949	group_11848	2115	2451	0.00671462829736211
group_7431	group_11320	777	777	0.006693440428380187
group_7818	group_7467	930	948	0.006666666666666667
group_5442	group_5433	1080	1083	0.006666666666666667
group_287	group_286	2880	2883	0.006666666666666667
group_16205	group_12601	480	480	0.006666666666666667
group_15970	group_11207	780	780	0.006666666666666667
group_14376	group_11950	480	480	0.006666666666666667
group_13637	group_13624	480	480	0.006666666666666667
group_13624	group_16205	480	480	0.006666666666666667
group_11330	group_13000	480	480	0.006666666666666667
group_5431	group_3131	1083	1380	0.006647673314339981
coxL	group_716	2301	2292	0.006631299734748011
group_5413	group_13139	1086	1086	0.006628787878787879
chaA	group_5413	1086	1086	0.006628787878787879
gntT	gntT~~~gntP	1389	1506	0.006622516556291391
group_6768	group_10930	801	786	0.006613756613756613
group_11547	group_11113	786	786	0.006613756613756613
group_13033	tar	1695	1728	0.006606606606606606
group_5948	group_9531	1701	1803	0.006582884500299222
group_7552	group_7590	942	942	0.006578947368421052
group_11205	nlhH	1011	942	0.006578947368421052
pvdQ	group_532	2463	2463	0.006576243321002877
group_14851	group_12722	639	651	0.006568144499178982
group_14621	group_8856	2466	2478	0.006568144499178982
group_7476	group_7506	945	945	0.006557377049180328
fhuE	group_507	2472	2481	0.006552006552006552
group_11264	group_507	2475	2481	0.006543967280163599
group_980	group_13263	489	699	0.006535947712418301
group_14973	group_11068	795	825	0.006535947712418301
group_13463	group_14798	669	642	0.006535947712418301
group_13159	group_16039	702	336	0.006535947712418301
group_10739	group_9727	1254	1290	0.006535947712418301
group_6564	group_6563	2487	2481	0.006527947776417789
proB	group_6870	1137	798	0.006510416666666667
group_7344	mazZ	954	1236	0.006493506493506494
tar	group_6603	1728	1917	0.006478209658421673
tar	group_15212	1728	1971	0.006478209658421673
group_6127	group_9	12702	12705	0.006470959595959596
group_18	group_38	10632	7305	0.0064604810996563575
group_10185	group_15212	1734	1971	0.006455399061032864
group_10225	group_1540	1737	1737	0.006444053895723492
bbsF	group_3918	1314	1272	0.00644122383252818
group_7312	group_15756	2091	807	0.006435006435006435
group_3883	group_3891	1275	1275	0.00642570281124498
group_14727	group_2849	1539	342	0.00641025641025641
group_10410	group_10595	810	834	0.00641025641025641
group_7605	group_5235	1125	1125	0.006392694063926941
group_7009	group_11731	969	981	0.006389776357827476
group_1496	group_15212	1752	1971	0.006387921022067364
group_14395	group_14403	657	657	0.006379585326953748
group_6374	group_7392	990	972	0.006369426751592357
group_10110	group_10358	825	816	0.006361323155216285
aceE	mdeB	2709	2715	0.006345651362448675
group_9268	group_788	504	504	0.006329113924050633
group_13668	group_14189	684	666	0.006289308176100629
group_10515	group_3399	1302	1338	0.006289308176100629
group_13033	group_10009	1695	1623	0.006277463904582548
ldcC	group_755	2262	2265	0.0062724014336917565
group_14099	group_6199	828	1002	0.006265664160401002
group_14744	group_8108	1008	2613	0.006263048016701462
group_8099	group_14055	1437	669	0.006259780907668232
group_14085	group_13729	669	669	0.006259780907668232
group_7857	group_14284	510	510	0.00625
group_6435	group_6364	990	993	0.00625
group_14887	group_6409	999	990	0.00625
group_6079	group_577	2433	2436	0.006242197253433208
lldP	group_2576	1479	1473	0.006237006237006237
group_6326	group_6346	993	993	0.006230529595015576
vexA	group_10754	1275	1155	0.006222222222222222
group_7433	group_9370	834	834	0.006218905472636816
group_2544	group_2557	1479	1479	0.006211180124223602
group_5085	group_4967	1158	1179	0.0062056737588652485
group_14948	group_9932	873	837	0.006195786864931847
group_3170	group_3537	1371	1323	0.006187161639597835
oppF~~~dppD	btuD~~~dppD	1002	1146	0.006172839506172839
group_9838	group_12591	840	909	0.006172839506172839
group_634	group_12925	516	555	0.006172839506172839
group_13816	group_7316	678	678	0.006172839506172839
group_13798	group_13768	678	681	0.006172839506172839
group_2472	group_2439	1491	1497	0.006160164271047228
group_16052	group_3460	1332	1332	0.006144393241167435
group_15717	mltG	2955	1341	0.0061396776669224865
group_9753	group_6615	846	873	0.006127450980392157
group_1493	group_5901	1755	684	0.0061162079510703364
group_1341	cheY	1830	1908	0.006111111111111111
group_89	group_61	4614	5532	0.006108202443280977
group_9038	group_10999	1656	1017	0.0060790273556231
group_15232	group_6752	1017	1017	0.0060790273556231
virD4	traG~~~virD4	2016	2007	0.006069802731411229
yhdW~~~hisJ	group_9725	1020	1023	0.006060606060606061
potE~~~steT	steT	1377	1350	0.006060606060606061
group_4436	group_16356	195	1248	0.006060606060606061
traI	group_8603	1848	1893	0.00605060506050605
group_19	group_42	10323	6984	0.0060396893874029335
group_8589	group_13455	897	693	0.006033182503770739
pepE	group_4817	1191	1191	0.006029285099052541
group_3245	rspA	1359	1449	0.006019563581640331
group_4725	group_7020	1194	1290	0.006013745704467354
group_4154	group_4743	1239	1194	0.006013745704467354
group_14912	group_8103	1389	1365	0.00599250936329588
group_5750	group_5053	1032	1164	0.005988023952095809
group_4289	group_7692	1227	1200	0.005982905982905983
group_2553	ccoN	366	1497	0.005952380952380952
group_1852	group_13093	1641	1545	0.005940594059405941
group_3153	group_8600	1377	1377	0.005939123979213066
group_3096	group_3151	1383	1377	0.005939123979213066
ydcO	group_14528	1254	1209	0.005937234944868533
group_5739	group_10792	1890	3585	0.005913978494623656
group_7615	group_9092	1047	1065	0.0058997050147492625
group_4324	group_4451	1224	1218	0.005892255892255892
group_3855	group_4454	1278	1218	0.005892255892255892
srmB	deaD	1560	1815	0.0058823529411764705
group_169	group_304	552	540	0.0058823529411764705
group_9246	group_5564	882	882	0.005868544600938967
group_12732	group_10185	1956	1734	0.005868544600938967
group_11813	group_6603	1734	1917	0.005868544600938967
group_11813	group_15212	1734	1971	0.005868544600938967
group_4371	group_4381	201	201	0.005847953216374269
group_12913	group_10644	546	543	0.005847953216374269
group_825	group_7712	2196	2085	0.00583941605839416
group_17	group_113	10638	3984	0.005816894284269095
group_14907	group_14253	1578	1584	0.005813953488372093
ydeP	group_726	2268	2289	0.00580875781948168
group_8784	group_10895	891	897	0.005807200929152149
group_8701	group_8711	894	894	0.005787037037037037
group_8689	group_8384	894	906	0.005787037037037037
group_8557	group_8665	900	897	0.0057670126874279125
group_6280	group_8665	900	897	0.0057670126874279125
oppD	group_11480	1071	1761	0.005763688760806916
group_10674	group_5476	1299	1071	0.005763688760806916
group_8503	group_8522	900	900	0.005747126436781609
group_13792	group_8522	918	900	0.005747126436781609
group_8401	group_14892	903	945	0.0057273768613974796
group_15714	group_1312	1779	1848	0.005717552887364208
group_8251	group_8353	909	906	0.005707762557077625
group_14229	group_14612	942	906	0.005707762557077625
group_13485	group_13279	951	906	0.005707762557077625
group_32	group_11166	7575	7680	0.005699138502319417
group_7788	group_12489	756	732	0.005698005698005698
group_2362	group_2383	381	381	0.005698005698005698
group_11956	araC	381	381	0.005698005698005698
group_10418	group_12522	741	732	0.005698005698005698
group_16178	group_12479	1344	1263	0.0056772100567721
group_13472	group_16010	1617	1629	0.005671077504725898
group_12399	group_2729	1443	1443	0.005661712668082095
rcnB	group_5074	561	1161	0.005649717514124294
mhpF	group_8166	957	915	0.005649717514124294
group_8134	group_10760	915	915	0.005649717514124294
group_8127	group_8136	915	915	0.005649717514124294
group_1907	group_1908	1623	1623	0.005649717514124294
group_13103	group_11585	915	1014	0.005649717514124294
group_14360	group_12294	747	741	0.005625879043600563
group_4247	group_16397	213	624	0.0056179775280898875
group_13249	group_5566	1698	1098	0.0056179775280898875
group_7994	group_8021	921	921	0.005611672278338945
group_7981	group_15227	921	921	0.005611672278338945
group_5649	group_15212	1635	1971	0.005607476635514018
group_7518	group_7883	936	927	0.005574136008918618
group_15643	sigK~~~rpoT	570	636	0.005555555555555556
group_9005	group_9747	1743	1653	0.005545286506469501
group_5259	group_5290	1119	1113	0.00554016620498615
group_7788	group_12212	756	753	0.005532503457814661
group_2193	group_2203	393	393	0.005509641873278237
group_7439	group_7651	948	939	0.005500550055005501
group_2517	group_14656	1485	1488	0.005498281786941581
group_7559	group_7574	942	942	0.005482456140350877
group_29	group_15717	7647	2955	0.005471956224350205
group_15717	group_2	2955	15672	0.005471956224350205
group_8588	group_16286	432	396	0.00546448087431694
group_7472	group_14420	945	957	0.00546448087431694
group_2452	group_2439	1494	1497	0.00546448087431694
group_2152	group_5907	396	462	0.00546448087431694
group_15476	group_8991	600	579	0.00546448087431694
group_13920	group_6157	1359	1314	0.005451713395638629
group_7437	group_7450	948	948	0.0054466230936819175
group_1621	group_7151	1704	1686	0.005434782608695652
group_15585	group_14620	582	582	0.005434782608695652
group_10968	group_15594	594	582	0.005434782608695652
group_11737	group_7415	951	951	0.0054288816503800215
group_2106	group_2120	399	399	0.005420054200542005
group_11847	group_1065	399	2031	0.005420054200542005
group_14810	group_10652	1386	1326	0.005401234567901234
group_567	group_563	2439	2442	0.005396430053964301
group_7277	group_7311	957	957	0.005393743257820928
group_7272	group_7286	957	957	0.005393743257820928
group_1170	group_1246	1944	1887	0.005385029617662897
kdsC	group_4233	609	216	0.005376344086021506
group_8002	group_11723	774	798	0.005376344086021506
group_3441	group_12114	1332	1359	0.005376344086021506
btuD~~~dppD	group_1835	1146	1644	0.005376344086021506
